t_h,Xylan_gL,Xylose_gL,XOS_gL,X_eng_gL,X_bifido_gL,SCFA_gL,T_C,pH,DO_mgL
1.5,9.974180888863701,0.020649304892482886,0.004911315931627528,0.12696955865683685,0.0,0.0,30.206595556080895,6.818814077599107,6.330770657812256
1.6,9.972064128920506,0.022013140428700874,0.005626594118258304,0.12920090505412846,0.0,0.0,30.22035272394053,6.809391697642804,6.326525373492358
1.7000000000000002,9.96989456871203,0.023374715164210372,0.006394180317575572,0.13149137043224626,0.0,0.0,30.2341080564134,6.800247791098683,6.32314898124866
1.8,9.967671547139567,0.02473416264420594,0.007214575705420007,0.13384198313850781,0.0,0.0,30.24786158416616,6.791374127833631,6.320457271449205
1.9000000000000001,9.965394387493792,0.026091656746345098,0.008088257971875144,0.1362538082491446,0.0,0.0,30.261613338945654,6.782762720951727,6.3183049360078085
2.0,9.963062397372529,0.027447408089251734,0.00901568481131381,0.1387279481034391,0.0,0.0,30.2753633535997,6.774405819605496,6.316577374392633
2.1,9.960674868619058,0.028801660613040656,0.009997297229509794,0.1412655428334069,0.0,0.0,30.289111662098147,6.7662959020196265,6.3151841925711665
2.2,9.958231077279672,0.03015468833530712,0.011033522665774988,0.1438677708911759,0.0,0.0,30.30285829955413,6.758425668720861,6.314054082931545
2.3000000000000003,9.955730283579301,0.031506792283712566,0.012124777930143524,0.14653584957591362,0.0,0.0,30.316603302245802,6.750788035967982,6.313130793241676
2.4000000000000004,9.953171731914539,0.032858297588645176,0.013271471971978924,0.14927103556557278,0.0,0.0,30.330346707638533,6.743376129336921,6.312369936359131
2.5,9.950554650861713,0.03420955076741325,0.014474008452334236,0.15207462544559633,0.0,0.0,30.34408855440741,6.7361832775477986,6.311736458005354
2.6,9.947878253201903,0.0355609172625094,0.015732788058812074,0.15494795622797125,0.0,0.0,30.357828882459696,6.7292030066456485,6.311202778600817
2.7,9.945141735959298,0.036912778945648046,0.017048210840305025,0.1578924059088648,0.0,0.0,30.371567732959228,6.722429033929872,6.310747073360619
2.8000000000000003,9.942344280454149,0.03826553192486522,0.01842067823994012,0.16090939400712942,0.0,0.0,30.385305148350493,6.7158552623677155,6.310352097697443
2.9000000000000004,9.939485051952598,0.03961958474564283,0.019850595136674025,0.16400038324784752,0.0,0.0,30.399041172418833,6.709475779689374,6.310004306249036
3.0,9.93656320075136,0.04097535578883639,0.021338371286817336,0.16716687736767458,0.0,0.0,30.412775850230265,6.703284841639704,6.309692879001546
3.1,9.933577861727414,0.0423332718633632,0.0228844230887647,0.17041042317587,0.0,0.0,30.42650922820441,6.697276873314712,6.309409256154795
3.2,9.93052815418155,0.043693766760762705,0.024489175104806405,0.17373261181043342,0.0,0.0,30.44024135416272,6.691446467087455,6.30914673364847
3.3000000000000003,9.927413182160937,0.04505727955265114,0.026153061372096612,0.17713507875320822,0.0,0.0,30.453972277338902,6.6857883752135265,6.308899984917476
3.4000000000000004,9.924232034593231,0.04642425317277357,0.027876526622301008,0.18061950438964028,0.0,0.0,30.467702048406665,6.680297505039443,6.308664778171112
3.5,9.920983785424873,0.0477951331150708,0.02966002738706124,0.18418761459246752,0.0,0.0,30.481430719508946,6.674968914422591,6.308437750846644
3.6,9.917667493770729,0.04917036623482644,0.03150403299472819,0.18784118130962868,0.0,0.0,30.495158344287823,6.669797807282594,6.308216224069147
3.7,9.914282204958862,0.05055039963557421,0.0334090256352911,0.19158202034473537,0.0,0.0,30.508884977822934,6.664779520955206,6.307998029592581
3.8000000000000003,9.910826947926765,0.05193567968746932,0.03537550376648291,0.19541200080000667,0.0,0.0,30.522610676953196,6.659909548955805,6.307781499357231
3.9000000000000004,9.907300738331966,0.053326651076895215,0.03740398006158479,0.19933303628409058,0.0,0.0,30.536335500001535,6.65518350742947,6.307565243124498
4.0,9.903702577784202,0.05472375594028812,0.039494982961739214,0.20334708865714501,0.0,0.0,30.550059506911268,6.6505971415655285,6.3073481266856435
4.1000000000000005,9.900031453866108,0.05612743309686714,0.04164905738517809,0.20745616915552972,0.0,0.0,30.563782759297183,6.6461463233017355,6.30712924176871
4.2,9.896286340448336,0.05753811733751938,0.04386676510344085,0.21166233868157566,0.0,0.0,30.577505320470415,6.641827046600169,6.306907837928592
4.3,9.892466197916788,0.05895623876833508,0.04614868514913711,0.21596770838571616,0.0,0.0,30.59122725547378,6.637635423819588,6.306683291459656
4.4,9.888569973406511,0.06038222221235652,0.04849541416207933,0.22037444025761435,0.0,0.0,30.604948631118337,6.633567682216508,6.306455079578581
4.5,9.884596601046393,0.061816486662527405,0.05090756667652788,0.22488474771122213,0.0,0.0,30.61866951602084,6.62962016054875,6.306222757288231
4.6000000000000005,9.880545002214156,0.0632594447813881,0.053385775354236206,0.22950089616259975,0.0,0.0,30.63238998064202,6.6257893057801915,6.305985940493024
4.7,9.876414085801787,0.06471150244355527,0.05593069116692603,0.2342252035985412,0.0,0.0,30.646110097325728,6.622071669882799,6.305744292494574
4.800000000000001,9.872202748491475,0.06617305831718477,0.05854298353177733,0.23906004113405496,0.0,0.0,30.65982994033892,6.618463906733172,6.305497513180769
4.9,9.867909875042026,0.0676445034808877,0.06122334040323558,0.24400783355660885,0.0,0.0,30.67354958591249,6.614962769100803,6.305245330573208
5.0,9.863534338585929,0.06912622107281846,0.06397246832419316,0.249071059854918,0.0,0.0,30.687269112282948,6.611565105725351,6.304987494131426
5.1000000000000005,9.859075000937043,0.07061858596888847,0.06679109243936687,0.25425225372992016,0.0,0.0,30.70098859973491,6.608267858480297,6.304723769450434
5.2,9.854530712909066,0.07212196448728304,0.06967995647347144,0.25955400408544577,0.0,0.0,30.714708130644443,6.605068059620421,6.304453934069937
5.300000000000001,9.849900314644826,0.07363671411667026,0.07263982267658042,0.2649789554959497,0.0,0.0,30.728427789523174,6.6019628291106285,6.304177774153696
5.4,9.845182635956562,0.07516318326568791,0.07567147173886549,0.2705298086485243,0.0,0.0,30.74214766306325,6.59894937203373,6.303895081856181
5.5,9.840376496677234,0.07670171103148274,0.07877570267672232,0.2762093207562679,0.0,0.0,30.755867840183047,6.596024976074826,6.303605653232135
5.6000000000000005,9.835480707023054,0.07825262698524824,0.08195333269211384,0.2820203059399261,0.0,0.0,30.769588412073634,6.593187009080033,6.303309286574148
5.7,9.830494067967342,0.0798162509728711,0.08520519700679957,0.28796563557456695,0.0,0.0,30.783309472246046,6.590432916687378,6.303005781088164
5.800000000000001,9.825415371625827,0.08139289292894712,0.0885321486729678,0.29404823859789314,0.0,0.0,30.79703111657921,6.587760220027692,6.302694935835891
5.9,9.8202434016536,0.08298285270256721,0.09193505836164236,0.30027110177662186,0.0,0.0,30.810753443368608,6.585166513493464,6.302376548888077
6.0,9.814976933653853,0.08458641989340425,0.09541481413010593,0.306637269927201,0.0,0.0,30.824476553375643,6.582649462573634,6.302050416644553
6.1000000000000005,9.809614735598561,0.0862038736967518,0.09897232116945541,0.3131498460869504,0.0,0.0,30.838200549877588,6.5802068017523645,6.301716333286293
6.2,9.804155568261313,0.08783548275627483,0.10260850153329164,0.3198119916315459,0.0,0.0,30.851925538718195,6.577836332469938,6.301374090332137
6.300000000000001,9.79859818566252,0.08948150502333622,0.10632429384843871,0.3266269263345783,0.0,0.0,30.865651628358897,6.575535921143897,6.301023476278696
6.4,9.792941335527106,0.0911421876218539,0.11012065300848778,0.3335979283647387,0.0,0.0,30.879378929930503,6.5733034972486735,6.3006642763064935
6.5,9.787183759755036,0.09281776671773097,0.11399854985087009,0.3407283342159952,0.0,0.0,30.893107557285447,6.5711370514519825,6.300296272039094
6.6000000000000005,9.781324194904784,0.09450846739197759,0.11795897081807676,0.3480215385659351,0.0,0.0,30.906837627050443,6.569034633806283,6.299919241344798
6.7,9.775361372674526,0.09621450352047696,0.12200291761474452,0.35548099406509115,0.0,0.0,30.920569258677965,6.566994352046858,6.299532958177113
6.800000000000001,9.769294020455316,0.0979360776414249,0.126131406808095,0.36311021101651875,0.0,0.0,30.93430257450422,6.565014369737548,6.299137192424513
6.9,9.763120861823769,0.09967338084308679,0.130345469466487,0.37091275700108295,0.0,0.0,30.948037699799613,6.563092904731759,6.29873170981096
7.0,9.75684061707185,0.1014265926461589,0.13464615076789072,0.37889225639975366,0.0,0.0,30.9617747628218,6.5612282275965,6.298316271806726
7.1000000000000005,9.750452003774571,0.10319588088030988,0.1390345095778623,0.38705238980780715,0.0,0.0,30.975513894871533,6.5594186599989515,6.297890635539149
7.2,9.743953737354369,0.10498140156536316,0.1435116180262543,0.395396893351072,0.0,0.0,30.98925523034663,6.557662573206225,6.297454553734963
7.300000000000001,9.737344531666684,0.10678329879017152,0.14807856106598755,0.40392955788242346,0.0,0.0,31.00299890679661,6.555958386612701,6.2970077746705835
7.4,9.730623099594435,0.1086017045913705,0.15273643602348594,0.4126542280767087,0.0,0.0,31.016745064976725,6.554304566320792,6.296550042131579
7.5,9.723788153644811,0.11043673883347596,0.15748635214562762,0.42157480141270454,0.0,0.0,31.03049384890057,6.552699623802938,6.296081095386134
7.6000000000000005,9.716838406599337,0.11228850907905506,0.1623294301055265,0.43069522697780516,0.0,0.0,31.044245405896042,6.551142114505842,6.29560066916321
7.7,9.70977257215327,0.11415711046206536,0.16726680151543133,0.4400195041704056,0.0,0.0,31.05799988665836,6.5496306365659915,6.295108493644047
7.800000000000001,9.702589365576058,0.11604262555754571,0.1722996084230759,0.44955168125217126,0.0,0.0,31.071757445303167,6.548163829551168,6.294604294462237
7.9,9.695287504390155,0.11794512424796323,0.17742900279378634,0.4592958537469654,0.0,0.0,31.08551823941916,6.546740373235984,6.294087792711941
8.0,9.687865709067307,0.11986466358620348,0.18265614597916582,0.4692561626807427,0.0,0.0,31.09928243012015,6.545358986413616,6.293558704965779
8.1,9.680322703742682,0.12180128765494518,0.1879822081722544,0.4794367926549864,0.0,0.0,31.113050182096384,6.544018425742622,6.293016743302057
8.200000000000001,9.672657216947277,0.12375502742218272,0.19340836784901316,0.4898419697461353,0.0,0.0,31.126821663664913,6.542717484627856,6.292461615341518
8.3,9.664867982335231,0.12572590059752256,0.19893581121388393,0.5004759592967162,0.0,0.0,31.140597046817543,6.541454992167341,6.291893024292302
8.4,9.65695373951832,0.1277139114669519,0.20456573156399144,0.5113430632454111,0.0,0.0,31.15437650727338,6.540229812004892,6.291310669010663
8.5,9.648913234810239,0.1297190507434331,0.21029932872401236,0.522447617598361,0.0,0.0,31.168160224522605,6.5390408413778,6.290714244066886
8.6,9.640745222022082,0.13174129540837673,0.21613780844106534,0.5337939895947591,0.0,0.0,31.181948381871255,6.537887010141658,6.290103439823702
8.700000000000001,9.632448463315228,0.13378060854102714,0.2220823817365584,0.545386574551377,0.0,0.0,31.195741166486766,6.536767279771997,6.289477942525434
8.8,9.62402173004795,0.13583693914755093,0.2281342642642757,0.5572297925665424,0.0,0.0,31.209538769439902,6.5356806424359615,6.288837434401689
8.9,9.61546380364544,0.13791022198522782,0.2342946756508669,0.5693280849880974,0.0,0.0,31.223341385744963,6.5346261200866085,6.288181593782441
9.0,9.606773476492407,0.1400003773814858,0.24056483881980395,0.5816859106421766,0.0,0.0,31.237149214397945,6.533602763582636,6.287510095225665
9.1,9.597949552847284,0.14210731104803315,0.24694597929945156,0.5943077418186137,0.0,0.0,31.250962458412417,6.5326096518341155,6.2868226096595015
9.200000000000001,9.588990849778439,0.14423091389015294,0.25343932451483975,0.6071980600056471,0.0,0.0,31.264781324852898,6.5316458909734365,6.286118804538315
9.3,9.579896198122647,0.1463710618112055,0.2600461030628423,0.6203613513668487,0.0,0.0,31.27860602486553,6.5307106135507675,6.285398344013643
9.4,9.570664443466054,0.1485276155124438,0.2667675439704274,0.6338021019534493,0.0,0.0,31.292436773705873,6.529802977753298,6.284660889120665
9.5,9.561294447147889,0.150700420288283,0.2736048759356381,0.6475247926455437,0.0,0.0,31.30627379076357,6.52892216664754,6.283906097980643
9.600000000000001,9.551785087287033,0.15288930581720672,0.2805593265509719,0.661533893816031,0.0,0.0,31.320117299583675,6.528067387444047,6.283133626019983
9.700000000000001,9.54213525983165,0.15509408594853913,0.2876321215088205,0.6758338597115707,0.0,0.0,31.333967527884415,6.527237870783835,6.282343126206495
9.8,9.53234387963186,0.15731455848535772,0.29482448378864295,0.6904291225453272,0.0,0.0,31.347824707571164,6.526432870045918,6.281534249303421
9.9,9.52240988153555,0.1595505049638733,0.30213763282554496,0.7053240862968135,0.0,0.0,31.361689074746316,6.52565166067529,6.280706644141805
10.0,9.512332221507235,0.1618016904296559,0.30957278365995355,0.7205231202147697,0.0,0.0,31.375560869714956,6.524893539530788,6.279859957911754
10.100000000000001,9.502109877769822,0.16406786321114086,0.3171311460680835,0.7360305520196972,0.0,0.0,31.389440336985903,6.524157824252208,6.278993836473124
10.200000000000001,9.491741851969183,0.16634875469090896,0.3248139236729115,0.7518506608034211,0.0,0.0,31.40332772526799,6.5234438526461345,6.278107924686158
10.3,9.481227170361134,0.16864407907529394,0.33262231303539175,0.7679876696238993,0.0,0.0,31.417223287461276,6.522750982089931,6.277201866762567
10.4,9.470564885020572,0.17095353316293502,0.3405575027256674,0.78444573779439,0.0,0.0,31.4311272806429,6.5220785889533275,6.276275306637492
10.5,9.45975407507224,0.17327679611295765,0.3486206723740619,0.8012289528671015,0.0,0.0,31.445039966047354,6.521426068037113,6.2753278883628285
10.600000000000001,9.44879384794261,0.17561352921353493,0.3568129917016606,0.818341322312503,0.0,0.0,31.45896160904087,6.520792832028415,6.274359256522234
10.700000000000001,9.437683340632212,0.1779633756516499,0.36513561953032975,0.8357867648966452,0.0,0.0,31.472892479089627,6.520178310972084,6.273369056668235
10.8,9.426421721007616,0.18032596028495435,0.37358970277205583,0.8535691017600762,0.0,0.0,31.486832849721573,6.519581951757688,6.272356935781683
10.9,9.415008189112223,0.18270088941668933,0.38217637539753097,0.8716920472032621,0.0,0.0,31.500782998481494,6.519003217621679,6.271322542753824
11.0,9.403441978494804,0.18508775057471177,0.39089675738395646,0.8901591991848433,0.0,0.0,31.514743206879118,6.5184415876642685,6.270265528891172
11.100000000000001,9.391722357554684,0.18748611229574372,0.3997519536420885,0.9089740295405455,0.0,0.0,31.528713760329957,6.517896556380585,6.26918554844329
11.200000000000001,9.379848630902268,0.1898955239160389,0.408743052922603,0.9281398739321542,0.0,0.0,31.542694948088577,6.517367633205681,6.26808225915354
11.3,9.367820140733496,0.19231551536973837,0.4178711267019214,0.9476599215376255,0.0,0.0,31.556687063174124,6.516854342073,6.266955322832765
11.4,9.355636268216683,0.194745596996262,0.4271372280476981,0.9675372044951404,0.0,0.0,31.57069040228773,6.516356220985871,6.265804405955814
11.5,9.34329643489,0.19718525935815823,0.43654239046424625,0.987774587115746,0.0,0.0,31.584705265721606,6.515872821601695,6.264629180280662
11.600000000000001,9.33080010406777,0.19963397307091066,0.44608762671824903,1.0083747548811057,0.0,0.0,31.598731957259574,6.515403708828393,6.263429323489876
11.700000000000001,9.318146782253532,0.2020911886462703,0.4557739276451855,1.0293402032448444,0.0,0.0,31.612770784068747,6.514948460432808,6.262204519854016
11.8,9.305336020557682,0.20455633635075418,0.4656022609369838,1.0506732262580023,0.0,0.0,31.626822056582192,6.51450666666065,6.260954460916434
11.9,9.292367416117399,0.2070288260810172,0.47557356991150473,1.0723759050411592,0.0,0.0,31.640886088372305,6.514077929867704,6.2596788461989
12.0,9.279240612413517,0.20950804726763925,0.4856887733029075,1.0944500987314572,3.6702742385062626e-10,8.741521536019547e-20,31.65496319612247,6.513661864234252,6.2583773837359855
12.100000000000001,9.265955059582575,0.21199361015842821,0.4958940099641446,1.1168974240373168,0.010000067528199702,2.2996588401905227e-05,31.6690542763097,6.513258056837982,6.257039111880484
12.200000000000001,9.252509504941495,0.214485808372686,0.5061882384055035,1.139719271383211,0.010036786648107263,6.980985733295195e-05,31.683159672356087,6.5128659886275555,6.255666496722742
12.3,9.238903470122771,0.2169842017809772,0.5166263285360663,1.1629167137119696,0.010074440304402911,0.00011776092525943871,31.69727912927463,6.512485280562381,6.254270741833568
12.4,9.22513676058082,0.21948805074975353,0.5272091128527313,1.1864906132957949,0.010113042452695706,0.00016687288095649613,31.711412980021766,6.512115585108512,6.2528508237000855
12.5,9.211209247072649,0.2219966045602651,0.5379373720315783,1.2104414996173947,0.010152607070801773,0.0002171689452065053,31.72556155489934,6.511756571367854,6.2514059279657355
12.600000000000001,9.197120850104113,0.22450909682786083,0.5488118535971687,1.2347696425504167,0.010193148287247737,0.00026867266333402537,31.739725185062326,6.511407917651742,6.249935359067545
12.700000000000001,9.182871547696395,0.2270247410604557,0.5598332684626376,1.2594750070309544,0.010234680450209106,0.0003214080317117309,31.753904203490126,6.511069311573951,6.248438535728079
12.8,9.168461377736167,0.22954273011339935,0.5710022891501206,1.2845572361096675,0.010277218141944069,0.0003753995249754173,31.768098944930106,6.510740449863131,6.246914973485528
12.9,9.15389043029384,0.2320622395813034,0.5823195540220439,1.3100156879104288,0.010320776146447962,0.0004306720305618851,31.78230974535813,6.510421036840657,6.245364255321402
13.0,9.139158867002058,0.23458242217363287,0.5937856538433944,1.3358493241445588,0.010365369525721634,0.0004872510046764139,31.79653694222062,6.510110787032273,6.243786047824559
13.100000000000001,9.124266920796916,0.23710240818948153,0.6054011316014817,1.3620567107975967,0.010411013614406644,0.000545162461806861,31.81078087400436,6.509809424445181,6.24218008152403
13.200000000000001,9.109214884768312,0.23962130989566166,0.6171664891513208,1.3886360752934506,0.010457723976280905,0.0006044328855219525,31.825041879587523,6.5095166803714,6.240546123011688
13.3,9.094003112582048,0.24213822222185258,0.6290821861278567,1.4155852985875124,0.010505516410105793,0.0006650892395452865,31.839320298007898,6.5092322931566216,6.238883973346954
13.4,9.078632023148652,0.24465222202581316,0.6411486361009493,1.442901884530433,0.010554406972142986,0.0007271590129914976,31.853616468337922,6.508956008620339,6.237193473135807
13.5,9.063102103693764,0.2471623677864941,0.6533662038798712,1.4705829394972565,0.010604411990786279,0.0007906702498318691,31.867930729459836,6.508687580146885,6.235474502210011
13.600000000000001,9.047413910683089,0.2496676999911134,0.6657352042398622,1.4986251645525464,0.01065554807225576,0.0008556515602529656,31.882263419749375,6.508426768415992,6.233726975400109
13.700000000000001,9.031568070029074,0.2521672418359259,0.678255901042894,1.5270248514696643,0.010707832104277457,0.0009221321278507086,31.89661487673841,6.508173341057749,6.231950838970798
13.8,9.015565277519785,0.2546599999357362,0.6909285061298952,1.5557778773430326,0.01076128126169227,0.0009901417206916463,31.91098543679008,6.507927072389393,6.230146069215213
13.9,8.999406299545333,0.2571449649751861,0.7037531779767127,1.5848796977309982,0.010815913013885264,0.0010597107060940898,31.925375434781085,6.507687743225312,6.2283126722313895
14.0,8.983091973867229,0.2596211123585061,0.7167300203081807,1.6143253399995028,0.010871745132719572,0.0011308700664960816,31.93978520377742,6.507455140704937,6.226450683810221
14.100000000000001,8.966623210258856,0.26208740291677396,0.7298590807806834,1.6441093978458796,0.010928795700301102,0.00120365141503634,31.95421507469842,6.50722905811146,6.2245601691906005
14.200000000000001,8.950000990994944,0.2645427836926155,0.7431403497350549,1.6742260270587566,0.01098708311662873,0.0012780870109411098,31.968665375971348,6.5070092946844476,6.2226412228784485
14.3,8.933226371226338,0.2669861887921077,0.7565737589940507,1.7046689422883121,0.011046626107340972,0.0013542097751392582,31.98313643318115,6.506795655437076,6.220693968662101
14.4,8.916300479240263,0.2694165402184524,0.7701591807880118,1.7354314149231678,0.011107443731012837,0.0014320533050074932,31.997628568746507,6.506587950996816,6.2187185597715455
14.5,8.899224516707713,0.2718327489864664,0.7838964264155417,1.766506271263064,0.011169555388605637,0.001511651893493596,32.01214210150629,6.5063859974093265,6.216715179139966
14.600000000000001,8.881999758816152,0.2742337162116724,0.7977852450386429,1.797885891912527,0.011232980832584156,0.0015930405476677178,32.026677346323154,6.50618961596138,6.214684039657918
14.700000000000001,8.864627554211605,0.27661833407322506,0.8118253227861751,1.8295622129511897,0.01129774017447782,0.0016762550041596594,32.04123461376215,6.505998633046996,6.212625384405094
14.8,8.847109324835735,0.2789854868645952,0.8260162818720177,1.8615267281552754,0.0113638538927838,0.0017613317453208284,32.055814209760115,6.505812880032499,6.210539486879151
14.9,8.829446565708711,0.2813340522448166,0.8403576795670346,1.8937704918761138,0.011431342842328737,0.0018483080183875147,32.070416435236275,6.505632193096422,6.208426651224497
15.0,8.8116408446118,0.2836629025721641,0.8548490071854011,1.9262841230033119,0.011500228264132118,0.0019372218557294819,32.085041585688074,6.505456413067925,6.2062872124381165
15.100000000000001,8.793693801626208,0.2859709062229398,0.8694896892232528,1.959057810382668,0.011570531794901275,0.002028112094423221,32.09968995081232,6.505285385283388,6.204121536529287
15.200000000000001,8.775607148532245,0.28825692891870447,0.8842790826228548,1.9920813196370903,0.011642275476321972,0.0021210183954718438,32.11436181414554,6.505118959456276,6.201930020624327
15.3,8.757382668090663,0.290519835121051,0.899216476082845,2.0253440011973503,0.011715481764669106,0.0022159812637304677,32.12905745270148,6.504956989547771,6.1997130930156645
15.4,8.739022213212113,0.292758489504363,0.9143010893983073,2.0588347994992633,0.011790173540881927,0.0023130420688364933,32.14377713660012,6.5047993336352175,6.197471213152568
15.5,8.720527706005207,0.2949717584777473,0.929532072867983,2.092542263433209,0.011866374120904327,0.002412243066749053,32.15852112869818,6.504645853783359,6.195204871566933
15.600000000000001,8.70190113669544,0.2971585117356222,0.9449085067962271,2.1264545581059595,0.011944107266137892,0.002513627421591428,32.17328968422933,6.50449641592183,6.192914589727622
15.700000000000001,8.683144562415961,0.29931762383971616,0.960429401085971,2.1605594778927966,0.01202339719404851,0.0026172392278779443,32.18808305045337,6.50435088972773,6.1906009198196275
15.8,8.664260105874497,0.30144797584033417,0.9760936949106136,2.1948444607292306,0.012104268589024757,0.0027231235333251068,32.2029014663115,6.504209148510907,6.188264444446179
15.9,8.645249953898519,0.30354845693461735,0.9919002564649448,2.229296603613312,0.012186746613513263,0.002831326362301767,32.21774516208756,6.504071069101448,6.185905776252114
16.0,8.626116355858397,0.30561796615239256,1.0078478828043866,2.263902679306044,0.012270856919397052,0.0029418947398535027,32.23261435907802,6.503936531740269,6.1835255574665045
16.1,8.60686162196906,0.3076554140621552,1.0239352997792517,2.298649154206596,0.01235662565959516,0.003054876716259579,32.24750926927306,6.503805419973308,6.181124459362897
16.2,8.587488121472601,0.3096597244939068,1.04016116206479,2.333522207359123,0.012444079499896862,0.0031703213921511013,32.262430095049154,6.50367762054898,6.178703181636388
16.3,8.567998280705103,0.31162983627604995,1.0565240532863869,2.368507750537872,0.01253324563105262,0.0032882789442372153,32.277377028873715,6.5035530233184025,6.176262451697491
16.400000000000002,8.548394581051134,0.31356470498133543,1.0730224862413975,2.4035914493558286,0.012624151781129741,0.00340880065165864,32.29235025302238,6.50343152113826,6.173803023883135
16.5,8.528679556789903,0.3154633046748374,1.0896549032204783,2.4387587453366653,0.012716826228130864,0.0035319389229681144,32.3073499393103,6.503313009776375,6.171325678585256
16.6,8.508855792834279,0.3173246296606353,1.1064196764304466,2.4739948788998154,0.012811297812876618,0.0036577473237417273,32.32237624883864,6.503197387820063,6.168831221299172
16.7,8.488925922370626,0.31914769621834416,1.1233151085194295,2.5092849131692683,0.012907595952159802,0.0037862806048403305,32.337429331756766,6.503084556587062,6.166320481591879
16.8,8.468892624403749,0.32093154432500065,1.1403394332044912,2.5446137585325705,0.01300575065218019,0.003917594731341842,32.35250932704127,6.502974420038953,6.163794311992878
16.900000000000002,8.448758621211326,0.32267523935751874,1.1574908160020747,2.5799661978733917,0.013105792522266362,0.004051746912160054,32.36761636229217,6.502866884696955,6.161253586810658
17.0,8.428526675713336,0.32437787376976207,1.1747673550616209,2.615326912392764,0.013207752788889644,0.004188795630363124,32.38275055354724,6.502761859560054,6.158699200877785
17.1,8.40819958876318,0.32603856873764775,1.1921670821022934,2.6506805079261655,0.01331166330997577,0.004328800674206649,32.39791200511517,6.502659256025427,6.156132068227694
17.2,8.38778019636718,0.32765647576613727,1.209687963452161,2.6860115416609665,0.013417556589521294,0.00447182316889886,32.413100809428094,6.502558987811062,6.153553120706841
17.3,8.367271366839166,0.3292307782524986,1.2273279011888298,2.721304549158091,0.01352546579252222,0.0046179256091163105,32.428317046913996,6.502460970880506,6.15096330652658
17.400000000000002,8.346675997896993,0.3307606930002902,1.2450847343802292,2.7565440715797442,0.013635424760221854,0.004767171892287662,32.44356078588945,6.502365123369673,6.148363588759467
17.5,8.32599701370821,0.33224547167838436,1.2629562404240122,2.7917146830224446,0.01374746802568487,0.004919627352663426,32.458832082473045,6.502271365515633,6.1457549437848185
17.6,8.30523736189258,0.33368440221939744,1.2809401364836432,2.826801017852755,0.013861630829704976,0.005075358796190192,32.47413098051994,6.5021796195873645,6.143138359688691
17.7,8.284400010489117,0.3350768101521625,1.2990340810188588,2.861787797942781,0.013977949137053698,0.005234434536208749,32.48945751157761,6.502089809818355,6.140514834623694
17.8,8.26348794489548,0.3364220598631769,1.3172356754078554,2.896659859703117,0.014096459653078396,0.005396924429996302,32.50481169486302,6.502001862341034,6.13788537513443
17.900000000000002,8.242504164787658,0.33771955578220103,1.3355424656582238,2.9314021808117645,0.01421719984065736,0.005562899916173042,32.52019353726128,6.501915705122948,6.135250994454496
18.0,8.221451681027867,0.33896874348741396,1.3539519442033552,2.965999906538885,0.014340207937520296,0.005732434052994129,32.535603033345794,6.501831267904644,6.132612710781148
18.1,8.200333512568776,0.34016911072582723,1.3724615517807257,3.000438375569256,0.014465522973942569,0.005905601557548607,32.55104016541982,6.501748482139196,6.129971545533864
