t_h,Xylan_gL,Xylose_gL,XOS_gL,X_eng_gL,X_bifido_gL,SCFA_gL,T_C,pH,DO_mgL
3.2,9.999909314710434,5.8475021087393786e-05,3.0599755054326486e-05,0.17112798728734982,0.0,0.0,29.96203614622664,6.691446486320028,6.30981351921572
3.3000000000000003,9.999905349808417,6.0325236712133275e-05,3.260870712746107e-05,0.17424871780269308,0.0,0.0,29.96087811732541,6.685788388676217,6.30961051566491
3.4000000000000004,9.999901305186082,6.218516669047886e-05,3.468416486744052e-05,0.17743251384001255,0.0,0.0,29.959722033131918,6.680297516799436,6.309420967143452
3.5,9.999897179598682,6.405571638115975e-05,3.682645069153595e-05,0.18068034572423877,0.0,0.0,29.958567919003386,6.674968925845105,6.309241546990677
3.6,9.999892971770059,6.593779647888742e-05,3.9035911790406566e-05,0.18399320888022389,0.0,0.0,29.957415800942822,6.669797818367405,6.309069637573233
3.7,9.99988868039235,6.783232222557467e-05,4.1312921154585444e-05,0.18737212404896508,0.0,0.0,29.95626570560492,6.664779540041504,6.3089031720189395
3.8000000000000003,9.999884304125969,6.97402126652748e-05,4.365787830039258e-05,0.19081813728583277,0.0,0.0,29.95511766029629,6.6599095740887195,6.308740504617519
3.9000000000000004,9.99987984159931,7.16623900833105e-05,4.6071210080314405e-05,0.19433232017768967,0.0,0.0,29.953971692981412,6.655183537220668,6.308580325419704
4.0,9.999875291408445,7.359977954851466e-05,4.8553371407600314e-05,0.19791577007041755,0.0,0.0,29.952827832288783,6.650597175694793,6.308421589605336
4.1000000000000005,9.99987065211746,7.555330850544402e-05,5.1104845336638515e-05,0.20156960979658828,0.0,0.0,29.95168610750416,6.646146359104947,6.308263457786822
4.2,9.999865922257491,7.752390652176386e-05,5.372614419075877e-05,0.20529498840533358,0.0,0.0,29.95054654858968,6.641827079212751,6.308105257650322
4.3,9.999861100324003,7.951250528696213e-05,5.64178121792656e-05,0.2090930833390665,0.0,0.0,29.94940918624033,6.637635454910912,6.307946457976194
4.4,9.999856184780713,8.152003817421037e-05,5.9180422061616944e-05,0.21296509727388516,0.0,0.0,29.94827405180269,6.633567712395108,6.307786613204957
4.5,9.999851174057202,8.354744030385286e-05,6.201457737467303e-05,0.21691226002361905,0.0,0.0,29.947141177324337,6.629620189833748,6.307625362182967
4.6000000000000005,9.999846066548162,8.559564856518398e-05,6.492091311273458e-05,0.22093582911215212,0.0,0.0,29.94601059556887,6.62578933503568,6.307462409906551
4.7,9.999840860613142,8.766560166363074e-05,6.79000959381521e-05,0.22503708997338306,0.0,0.0,29.94488234002134,6.622071701619179,6.307297509891579
4.800000000000001,9.999835554577583,8.975824012591148e-05,7.095282318166803e-05,0.22921735510736724,0.0,0.0,29.94375644486673,6.618463941642366,6.307130453421361
4.9,9.99983014673097,9.187450650043753e-05,7.407982440923922e-05,0.23347796553667993,0.0,0.0,29.94263294502775,6.614962806960844,6.306961063549754
5.0,9.999824635327068,9.401534549327933e-05,7.72818610698794e-05,0.23782029060852494,0.0,0.0,29.94151187616001,6.611565144514078,6.306789187385008
5.1000000000000005,9.999819018583102,9.618170418212135e-05,8.055972708323594e-05,0.2422457286430705,0.0,0.0,29.940393274669006,6.608267894495028,6.306614690866993
5.2,9.999813294676583,9.837453246945079e-05,8.391425140533069e-05,0.2467557094217721,0.0,0.0,29.93927717777472,6.605068094145266,6.306437455835597
5.300000000000001,9.999807461749594,0.00010059478304839596,8.734629399198401e-05,0.2513516907802295,0.0,0.0,29.938163623423716,6.601962862619814,6.306257373607117
5.4,9.999801517906054,0.0001028434118060805,9.085674803463852e-05,0.2560351607835213,0.0,0.0,29.937052650345578,6.5989494045512815,6.306074344716855
5.5,9.999795461211102,0.00010512137815159665,9.444654021124258e-05,0.260807638184631,0.0,0.0,29.935944298065046,6.596025007631338,6.305888276716678
5.6000000000000005,9.99978928969074,0.00010742964534044214,9.811663072588586e-05,0.265670672704054,0.0,0.0,29.934838606909384,6.593187039703968,6.30569908209661
5.7,9.999783001331279,0.00010976918082392533,0.00010186801350418686,0.27062584545939466,0.0,0.0,29.93373561801975,6.590432946406237,6.305506677190561
5.800000000000001,9.999776594078767,0.00011214095661541165,0.00010570171638719652,0.27567476940721175,0.0,0.0,29.93263537336282,6.587760248868226,6.305310981146845
5.9,9.999770065838408,0.00011454594967014705,0.0001096188013274681,0.28081908979758474,0.0,0.0,29.931537915742734,6.585166541481633,6.305111915095688
6.0,9.99976341447395,0.00011698514227355456,0.0001136203645870757,0.2860604846372494,0.0,0.0,29.930443288813276,6.582649489753669,6.304909401522421
6.1000000000000005,9.99975663780709,0.00011945952244470158,0.0001177075369426695,0.2914006651706521,0.0,0.0,29.929351537090504,6.580206828200199,6.304703363747706
